google_and_truth_bleu_score,google_and_truth_gleu_score
0.9754238144469,0.9855072463768116
0.9810782887571147,0.9887640449438202
0.8985440710416394,0.9390862944162437
0.8141188778237441,0.8934010152284264
0.9651391201669045,0.9795918367346939
0.9213828526972386,0.9560439560439561
0.9487910164965856,0.9698492462311558
0.9629257778548402,0.9690721649484536
0.9798584633435248,0.9880478087649402
0.875488756976299,0.927536231884058
0.9464905905577607,0.9685863874345549
0.9680239952859258,0.9790209790209791
0.8324187798356819,0.9032258064516129
0.956388443275318,0.9742489270386266
0.948661035297062,0.9702970297029703
0.9487910164965856,0.9698492462311558
0.972560974639713,0.9837837837837838
0.9803848156754807,0.9834254143646409
0.9435873545903863,0.9668508287292817
0.9475833735368083,0.9696969696969697
0.978764609552155,0.9874476987447699
0.8771265514135097,0.926829268292683
0.9745194206018928,0.9849246231155779
0.9416323105319175,0.959731543624161
0.9664786066935686,0.9719626168224299
0.9713004176113818,0.9830508474576272
0.950809612247731,0.9586206896551724
0.9265826073578605,0.9569377990430622
0.9474133405316889,0.9636363636363636
0.9108655163268824,0.9479768786127167
0.9713004176113818,0.9830508474576272
0.855062821262528,0.9142857142857143
0.903287390864539,0.9382716049382716
0.9751797570884221,0.9853658536585366
0.9530291128076775,0.9723502304147466
0.9464905905577607,0.9685863874345549
0.9728589922347468,0.983957219251337
0.8957706306804313,0.9294117647058824
0.9206098884737041,0.9518716577540107
0.9702762389310463,0.9824561403508771
0.8500826008211587,0.9112426035502958
0.977702167415936,0.986784140969163
0.9345787966997318,0.9617834394904459
0.9259453860783325,0.9565217391304348
0.819292738593203,0.8959537572254336
0.9616564026918295,0.9850746268656716
0.9766610394532391,0.9861751152073732
0.9699183976270886,0.9822485207100592
0.8415532951961772,0.9082969432314411
0.9348771192507465,0.9617021276595744
0.9679915888760875,0.9811320754716981
0.9706256624665872,0.9826589595375722
0.9055749151568377,0.9387755102040817
0.8661821352954152,0.9142857142857143
0.9750756130700277,0.9790209790209791
0.9064219522378638,0.9452054794520548
0.8873133342926623,0.9354838709677419
0.9514450033029805,0.9698492462311558
0.9379789320379939,0.9636363636363636
0.9202897940228717,0.9512195121951219
0.9364058022640079,0.9627329192546584
0.9754238144469,0.9855072463768116
0.9734360116242311,0.9842931937172775
0.9370011451812967,0.963855421686747
0.9429430867895727,0.9664804469273743
0.9487876136929143,0.9698492462311558
0.9734360116242311,0.9842931937172775
0.9594863506034305,0.9763779527559056
0.945435653586648,0.9679144385026738
0.9447144130502939,0.9675675675675676
0.9641384561775734,0.9790209790209791
0.9394874134776129,0.9644970414201184
0.9097461955233974,0.9457013574660633
0.9498163444690997,0.9704433497536946
0.9477157903265646,0.9692307692307692
0.9172286979619474,0.952
0.8799693972437317,0.9299610894941635
0.9526712046387185,0.9720930232558139
0.7674174160136337,0.8666666666666667
0.9771285990254095,0.9849246231155779
0.9526848547438783,0.9672131147540983
0.9186133076638054,0.9523809523809523
0.9104657891490573,0.9475982532751092
0.9662626947742173,0.9801324503311258
0.9574300913851986,0.9748953974895398
0.9416093307194421,0.9657142857142857
0.8962872809015568,0.9378238341968912
0.9360589012941197,0.9623430962343096
0.9099170265503426,0.9473684210526315
0.9706256624665872,0.9826589595375722
0.9029073873864173,0.9433962264150944
0.9691762142316702,0.9818181818181818
0.9482572561903827,0.9695431472081218
0.8942255541978509,0.9411764705882353
0.9643362178005417,0.9790209790209791
0.8979542144404234,0.918918918918919
0.9204471612411418,0.953307392996109
0.9675762037510066,0.9808917197452229
0.9694097770153833,0.9743589743589743
0.9460251091306618,0.9682539682539683
0.9671498886054286,0.9806451612903225
0.9780930589132806,0.987012987012987
0.9608316053873169,0.9768339768339769
0.9556115420973544,0.9737991266375546
0.9311372880043667,0.959731543624161
0.9355789932648493,0.9622641509433962
0.7808948296159314,0.8732394366197183
0.965326213773681,0.9795918367346939
0.9641384561775734,0.9790209790209791
0.9575010171432081,0.9748953974895398
0.8682065415908474,0.9235668789808917
0.9475833735368083,0.9696969696969697
0.9775014419286613,0.9866666666666667
0.9308780642461595,0.9547738693467337
0.9195012418311048,0.944954128440367
0.9687660845368182,0.9781818181818182
0.8416654825934999,0.9044585987261147
0.8798997946017285,0.927710843373494
0.9088146493089905,0.9467455621301775
0.9151361848510056,0.9485714285714286
0.9623084530764875,0.9776951672862454
0.9416043245400297,0.9657142857142857
0.9762168381174828,0.9859154929577465
0.9730376770503931,0.9841269841269841
0.9764410331203609,0.986046511627907
0.9739889972440238,0.9846153846153847
0.9754238144469,0.9855072463768116
0.9745194206018928,0.9849246231155779
0.9176437528437534,0.9475982532751092
0.9522158907399225,0.971830985915493
0.9483044717870774,0.96045197740113
0.9511753886193552,0.9661016949152542
0.8644844577535921,0.9215686274509803
0.9770889471869755,0.9864253393665159
0.9186211394236705,0.952191235059761
0.9462304994578024,0.9627329192546584
0.9686391926502761,0.9815950920245399
0.908322482869875,0.9403973509933775
0.97117159097714,0.9830508474576272
0.858384358007971,0.9183673469387755
0.9695518304908641,0.9820359281437125
0.8988370153221887,0.9408866995073891
0.9211840127895098,0.9485714285714286
0.9151410503086174,0.9485714285714286
0.9438623652010263,0.9653179190751445
0.965326213773681,0.9795918367346939
0.9658008685328585,0.9798657718120806
0.8795481153924437,0.9282296650717703
0.7016879391277372,0.8571428571428571
0.9529500947560268,0.961038961038961
0.97117159097714,0.9830508474576272
0.8292861591024732,0.9016393442622951
0.9730122755031687,0.9822485207100592
0.9387453813833792,0.9640718562874252
0.9207569994177786,0.952191235059761
0.9557747863666223,0.9828571428571429
0.9141049360866852,0.9602649006622517
0.9510492312311078,0.9661016949152542
0.887471344215533,0.9240506329113924
0.9211820448733626,0.9538461538461539
0.9440298266712863,0.9737991266375546
0.8553363868870906,0.9162790697674419
0.971944855229976,0.9834254143646409
0.9353695731020621,0.9629629629629629
0.977702167415936,0.986784140969163
0.9493072014567124,0.9701492537313433
0.9763538529329716,0.986046511627907
0.9724430921855302,0.9837837837837838
0.9309617427058549,0.959731543624161
0.8596285681479571,0.9132947976878613
0.9409135888334693,0.9653179190751445
0.8956650837434655,0.9390862944162437
0.9708351611332822,0.9828571428571429
0.9643362178005417,0.9790209790209791
0.9702762389310463,0.9824561403508771
0.978835109153,0.9874476987447699
0.955216021031393,0.973568281938326
0.8989246846752171,0.9408866995073891
0.9178209246520529,0.9518716577540107
0.9675762037510066,0.9808917197452229
0.9543963104247473,0.9730941704035875
0.9548110713086667,0.9733333333333334
0.8818134672957407,0.9254658385093167
0.9651391201669045,0.9795918367346939
0.9416043245400297,0.9657142857142857
0.7276817202342092,0.8285714285714286
0.9442128461566237,0.9672131147540983
0.9695518304908641,0.9820359281437125
0.977822529062778,0.9868995633187773
0.9269207588009153,0.9574468085106383
0.9253131944376227,0.9560439560439561
0.9143894476059354,0.9504132231404959
0.9638196962635169,0.9787234042553191
0.9061612784110302,0.9518716577540107
0.9632879808523108,0.9784172661870504
0.931838481115484,0.961038961038961
0.9556137738646208,0.9737991266375546
0.9731506030668899,0.9841269841269841
0.9429430867895727,0.9664804469273743
0.8218228192437181,0.893048128342246
0.9409135888334693,0.9653179190751445
0.9273838100931705,0.957345971563981
0.9512841643429762,0.9712918660287081
0.9739889972440238,0.9846153846153847
0.9353695731020621,0.9629629629629629
0.9379789320379939,0.9636363636363636
0.9575224668442993,0.9647058823529412
0.973715413780475,0.9844559585492227
0.9739889972440238,0.9846153846153847
0.86599715522054,0.9225806451612903
0.8886867380415869,0.9310344827586207
0.9625248317849852,0.9781021897810219
0.9080821798911972,0.9469026548672567
0.9025718851035892,0.9411764705882353
1.0,1.0
0.887471344215533,0.9240506329113924
0.9667122059888538,0.9803921568627451
0.9379789320379939,0.9636363636363636
0.9435873545903863,0.9668508287292817
0.9502733228857497,0.958904109589041
0.9477194071530899,0.9692307692307692
0.9535510318601969,0.9726027397260274
0.8822227167570507,0.9314285714285714
0.9447171922282059,0.9649805447470817
0.9142361987168397,0.9586206896551724
0.8398484770386133,0.9076923076923077
0.9768769734531283,0.9863013698630136
0.9604077584115635,0.967032967032967
0.9422790817862062,0.9661016949152542
0.962740390564589,0.9781021897810219
0.9735694079688484,0.9777777777777777
0.9675762037510066,0.9808917197452229
0.9281651144072169,0.958041958041958
0.9716262968913001,0.9832402234636871
0.9691762142316702,0.9818181818181818
0.9425437476131634,0.96
0.9813093544083938,0.9876543209876543
0.9636672180246069,0.9763779527559056
0.9660854289024723,0.9801324503311258
0.9727436279095398,0.983957219251337
0.9539787850298589,0.9728506787330317
0.9671498886054286,0.9806451612903225
0.8467418606557691,0.8983050847457628
0.9714096315198545,0.976
0.9780930589132806,0.987012987012987
0.887471344215533,0.9240506329113924
0.9791194015811121,0.9876543209876543
0.8944696664691558,0.9393939393939394
0.9158330538871908,0.9512195121951219
0.9187166928014723,0.9523809523809523
0.9675762037510066,0.9808917197452229
0.837582660261018,0.9047619047619048
0.9747765987505922,0.9850746268656716
0.9636162552773174,0.9787234042553191
0.9651391201669045,0.9795918367346939
0.9780085452567772,0.978494623655914
0.8768868197913702,0.9282296650717703
0.9294329651872355,0.9585253456221198
0.9204433539349411,0.9533678756476683
0.9705375057501379,0.9806451612903225
0.8260415499218609,0.8940092165898618
0.9168056076462924,0.9513513513513514
0.958143113161995,0.9753086419753086
0.8968321146751684,0.9396984924623115
0.9646458712936792,0.9793103448275862
0.961731287971821,0.9773584905660377
0.9429430867895727,0.9664804469273743
0.9210500207490827,0.9552238805970149
0.9487910164965856,0.9698492462311558
0.9699183976270886,0.9822485207100592
0.9625248317849852,0.9781021897810219
0.927126031603919,0.9574468085106383
0.9651391201669045,0.9795918367346939
0.9671089564524334,0.9724770642201835
0.9140527726343404,0.9497206703910615
0.9582117101368394,0.9753086419753086
0.9400725118657622,0.9649122807017544
0.960771264519871,0.9768339768339769
0.8936762419944975,0.9377593360995851
0.9594863506034305,0.9763779527559056
0.9277244721745719,0.9504132231404959
0.9708351611332822,0.9828571428571429
0.976792959791408,0.9863013698630136
0.9690278768043126,0.9818181818181818
0.9687912093788099,0.9815950920245399
0.973715413780475,0.9844559585492227
0.8721916348070351,0.9190751445086706
0.9409135888334693,0.9653179190751445
0.9665395661812441,0.9803921568627451
0.9797945634141093,0.9880478087649402
0.9575224668442993,0.9647058823529412
0.9633806588924976,0.9744680851063829
0.980487425964435,0.9884169884169884
0.9807292147659508,0.9885931558935361
0.9682406246501182,0.9813664596273292
0.9674122890261669,0.9808917197452229
0.839587623092576,0.8936170212765957
0.9619541754104973,0.9777777777777777
0.9776239904176703,0.986784140969163
0.9522158907399225,0.971830985915493
0.9724430921855302,0.9837837837837838
0.9564648397972634,0.963855421686747
0.9387453813833792,0.9640718562874252
0.9179450020177299,0.9439252336448598
0.7664584791355545,0.8622754491017964
0.9394818541665892,0.9644970414201184
0.9306590450812309,0.9592760180995475
0.9223765517412051,0.9548872180451128
0.9758978044863993,0.985781990521327
0.9602169060276313,0.9723502304147466
0.9175177610206877,0.9495798319327731
0.9574300913851986,0.9748953974895398
0.819301289277073,0.8895027624309392
0.9636162552773174,0.9787234042553191
0.9552137296755329,0.973568281938326
0.9037246032310415,0.9392265193370166
0.9524150454810932,0.9704433497536946
0.930158889905098,0.9543147208121827
0.8988571790732396,0.9475982532751092
0.9658008685328585,0.9798657718120806
0.9537139439345591,0.9712918660287081
0.9727436279095398,0.983957219251337
0.9697770291819574,0.9822485207100592
0.9674122890261669,0.9808917197452229
0.8936856714688972,0.935064935064935
0.9632879808523108,0.9784172661870504
0.9548110713086667,0.9733333333333334
0.9702762389310463,0.9824561403508771
0.9716262968913001,0.9832402234636871
0.8680862463802399,0.9234042553191489
0.9416093307194421,0.9657142857142857
0.974153035222828,0.9847715736040609
0.9032686312447474,0.9433962264150944
0.9687912093788099,0.9815950920245399
0.9211755950796141,0.9538461538461539
0.9435873545903863,0.9668508287292817
0.9799565852526811,0.9881422924901185
0.9731506030668899,0.9841269841269841
0.9556115420973544,0.9737991266375546
0.9746768017625027,0.9850746268656716
0.9502218835326888,0.9707317073170731
0.9534460356445505,0.972972972972973
0.9727436279095398,0.983957219251337
0.9259483298954218,0.9565217391304348
0.9223765517412051,0.9548872180451128
0.7869188351369972,0.8781725888324873
0.8444001886236546,0.9101796407185628
0.9694070404134132,0.9820359281437125
0.9662626947742173,0.9801324503311258
0.9675762037510066,0.9808917197452229
0.9029073873864173,0.9433962264150944
0.9332094304067073,0.9606986899563319
0.9507128404814459,0.9710144927536232
1.0,1.0
0.9615946513982436,0.9774436090225563
0.9347440842192676,0.9617834394904459
0.8911122279688399,0.9365079365079365
0.9409135888334693,0.9653179190751445
0.9211506631805882,0.9541984732824428
0.9745194206018928,0.9849246231155779
0.9304899483313593,0.9433962264150944
0.9772160520895917,0.9865470852017937
0.9543963104247473,0.9730941704035875
0.9601328622880726,0.9767441860465116
0.87777728896546,0.9288537549407114
0.9373442149624721,0.958974358974359
0.8951164485072342,0.9337016574585635
0.8777311888461752,0.9178082191780822
0.8932367381563907,0.9378238341968912
0.8806970413064937,0.930635838150289
0.9708351611332822,0.9828571428571429
0.9594863506034305,0.9763779527559056
0.8768868197913702,0.9282296650717703
0.9739889972440238,0.9846153846153847
0.9675762037510066,0.9808917197452229
0.9641384561775734,0.9790209790209791
0.9365350648949654,0.9626556016597511
0.9662626947742173,0.9801324503311258
0.9381072996335468,0.9635627530364372
0.9266702418599657,0.9569377990430622
0.9257518071011758,0.9577464788732394
0.9293562120837034,0.9585253456221198
0.9723486828857055,0.9818181818181818
0.8882287000272716,0.935251798561151
0.933651069586263,0.9620253164556962
0.951648768397617,0.96
0.889804587487893,0.9368421052631579
0.933651069586263,0.9620253164556962
0.9784704778576198,0.9872340425531915
0.9709345990112646,0.975609756097561
0.9371990936377671,0.9631901840490797
0.9136995714229502,0.9493670886075949
0.9299238452109287,0.96
0.8206289492557084,0.8971428571428571
0.9177120868939825,0.9518716577540107
0.9088146493089905,0.9467455621301775
0.8762570113506307,0.9281437125748503
0.8499508493439808,0.9154929577464789
0.9575224668442993,0.9647058823529412
0.9465981064622062,0.9685863874345549
0.9665395661812441,0.9803921568627451
0.9140527726343404,0.9497206703910615
0.9709345990112646,0.975609756097561
0.9378353695158735,0.9636363636363636
0.9440602839389667,0.967741935483871
0.9129073793114031,0.9433962264150944
0.9708351611332822,0.9828571428571429
0.945435653586648,0.9679144385026738
0.9375919549080897,0.963265306122449
0.8457557194391653,0.9106382978723404
0.9460251091306618,0.9682539682539683
0.9626687727243088,0.9664429530201343
0.9607590505097869,0.9770992366412213
0.9204433539349411,0.9533678756476683
0.9396034696490557,0.9644268774703557
0.941797431087642,0.9640718562874252
0.9679915888760875,0.9811320754716981
0.933651069586263,0.9620253164556962
0.9125105506735411,0.9432624113475178
0.9158330538871908,0.9512195121951219
1.0,1.0
0.974153035222828,0.9847715736040609
0.9674122890261669,0.9808917197452229
0.9061874434879645,0.9473684210526315
0.9613658593861555,0.9774436090225563
0.9502733228857497,0.958904109589041
0.9389505037266156,0.9622641509433962
0.9789435002605391,0.9875518672199171
0.9068442587933133,0.9325842696629213
0.8957706306804313,0.9294117647058824
0.9525618205602057,0.9724770642201835
0.9422790817862062,0.9661016949152542
0.895548155383093,0.9370629370629371
0.9690278768043126,0.9818181818181818
0.9421541043431598,0.9661016949152542
0.9566758893610273,0.9747899159663865
0.9110668001137663,0.9393939393939394
0.9348808087227414,0.9617021276595744
0.9551373508512069,0.973568281938326
0.9299940324325051,0.9591836734693877
0.9474133405316889,0.9636363636363636
0.9482607638305813,0.9695431472081218
0.855526185871245,0.8888888888888888
0.876104619942412,0.9294117647058824
0.9754257105193332,0.9793103448275862
0.8583257606092084,0.9154929577464789
0.9594863506034305,0.9763779527559056
0.9814444805292856,0.989010989010989
0.9675762037510066,0.9808917197452229
0.9127592114472297,0.9508196721311475
0.9721358527750605,0.9836065573770492
0.9390346794137809,0.961038961038961
1.0,1.0
0.9212794285709384,0.9538461538461539
0.671683390199399,0.8070175438596491
0.9438872047706457,0.9538461538461539
0.9173176373893104,0.9333333333333333
0.9132027013286009,0.9302325581395349
0.9703937243977234,0.9790794979079498
0.7937559205024689,0.8867924528301887
0.9158330538871908,0.9512195121951219
0.9731506030668899,0.9841269841269841
0.9744175998207444,0.9849246231155779
0.9305592759484286,0.9631901840490797
0.943463252356034,0.9668508287292817
0.9459205468018153,0.9602649006622517
0.8492326635760689,0.918918918918919
0.8265168183793802,0.8695652173913043
0.667278568794606,0.8285714285714286
0.9379042798634869,0.9491525423728814
0.976792959791408,0.9863013698630136
0.9641384561775734,0.9790209790209791
0.9756631177112198,0.9856459330143541
0.9694070404134132,0.9820359281437125
0.8819755339468199,0.9325842696629213
0.7227186387739215,0.8235294117647058
0.8915993127600096,0.9142857142857143
0.8811605932412903,0.92
0.9331509974194672,0.9454545454545454
0.958143113161995,0.9753086419753086
0.759068561316162,0.8615384615384616
0.8265168183793802,0.8695652173913043
0.9704907832745403,0.9826589595375722
0.9718693806790235,0.9763779527559056
0.9289987733901378,0.9586206896551724
0.9679915888760875,0.9811320754716981
0.9651391201669045,0.9795918367346939
0.8467418606557691,0.8983050847457628
0.9752756833688351,0.9853658536585366
0.9566758893610273,0.9747899159663865
0.938739619662558,0.9640718562874252
0.9503184670728855,0.9707317073170731
0.9690278768043126,0.9818181818181818
0.9041505995630179,0.9440993788819876
0.947057540042226,0.9689119170984456
0.9140527726343404,0.9497206703910615
0.9734360116242311,0.9842931937172775
0.8892038889800666,0.9337016574585635
0.587728372510532,0.7619047619047619
0.9244754047211334,0.9387755102040817
0.9552137296755329,0.973568281938326
0.8844687353442436,0.9327354260089686
0.951648768397617,0.96
0.9564648397972634,0.963855421686747
0.8794888248476915,0.912621359223301
0.9421782111580107,0.9620853080568721
0.9625248317849852,0.9781021897810219
0.9728589922347468,0.983957219251337
0.894530333110611,0.9387755102040817
0.915027954486863,0.9502762430939227
0.9697770291819574,0.9822485207100592
0.9577952806172931,0.9704142011834319
0.9464594399631753,0.9690721649484536
0.9385994309919137,0.9640718562874252
0.9758978044863993,0.985781990521327
0.976575464491294,0.9861751152073732
0.8791116082044841,0.9310344827586207
0.9186133076638054,0.9523809523809523
0.9560023458477915,0.974025974025974
0.9379042798634869,0.9491525423728814
0.9767329570729163,0.9803921568627451
0.9318976258518341,0.9585253456221198
0.9694070404134132,0.9820359281437125
0.9528872736897528,0.9707317073170731
0.9476125937240817,0.9692307692307692
0.971500344915838,0.9832402234636871
0.9412189765904003,0.9636363636363636
0.9730376770503931,0.9841269841269841
0.9762168381174828,0.9859154929577465
0.8512967198654875,0.8947368421052632
0.9387954997857275,0.9622641509433962
0.9382370405189846,0.9574468085106383
0.855526185871245,0.8888888888888888
0.9453849127709453,0.9622641509433962
0.9658726034612819,0.9777777777777777
0.9419971676334279,0.9657794676806084
0.972560974639713,0.9837837837837838
0.9671498886054286,0.9806451612903225
0.8142625946513672,0.8933333333333333
0.9496952283401919,0.970873786407767
0.9165852823468751,0.9543147208121827
0.9407828384633161,0.9653179190751445
0.9394818541665892,0.9644970414201184
0.9194879796125967,0.9528795811518325
0.9393449219367465,0.9644970414201184
0.9396034696490557,0.9644268774703557
0.9571403808054845,0.9733333333333334
0.9728589922347468,0.983957219251337
0.9660854289024723,0.9801324503311258
0.9259483298954218,0.9565217391304348
0.8886815026654921,0.9395973154362416
0.9763538529329716,0.986046511627907
0.9745194206018928,0.9849246231155779
0.9337105757245574,0.9612903225806452
0.9770889471869755,0.9864253393665159
0.9764193632829674,0.9801324503311258
0.9547028437200867,0.9685863874345549
0.971944855229976,0.9834254143646409
0.8780903878701728,0.9289099526066351
0.9402116659553647,0.9649122807017544
0.9682406246501182,0.9813664596273292
0.9392061835693808,0.9715639810426541
0.708587641194393,0.8181818181818182
0.9791194015811121,0.9876543209876543
0.948156122360599,0.9695431472081218
0.9678317907712601,0.9811320754716981
0.9173176373893104,0.9333333333333333
0.8988370153221887,0.9408866995073891
0.9739889972440238,0.9846153846153847
0.9687912093788099,0.9815950920245399
0.853547419441595,0.9152542372881356
0.9595640674329646,0.9760956175298805
0.9259483298954218,0.9565217391304348
0.9506885335787997,0.9714285714285714
0.9658236104558002,0.9714285714285714
0.9708351611332822,0.9828571428571429
0.9679915888760875,0.9811320754716981
0.9556115420973544,0.9737991266375546
0.948661035297062,0.9702970297029703
0.9687912093788099,0.9815950920245399
0.9574144657807024,0.9752066115702479
0.9723486828857055,0.9818181818181818
0.9730376770503931,0.9841269841269841
0.9108655163268824,0.9479768786127167
0.9348820628453295,0.960352422907489
0.9704907832745403,0.9826589595375722
0.9733254474339004,0.9842931937172775
0.931838481115484,0.961038961038961
0.9399826908162437,0.9586206896551724
0.9663827240558084,0.9781021897810219
0.9081392679316406,0.9461883408071748
0.9641384561775734,0.9790209790209791
0.9370520341487665,0.9631901840490797
0.9427781070492712,0.967032967032967
0.9356154226309104,0.9473684210526315
0.9564648397972634,0.963855421686747
0.9807292147659508,0.9885931558935361
0.9658008685328585,0.9798657718120806
0.855526185871245,0.8888888888888888
0.9210589320522863,0.9361702127659575
0.9669816961515574,0.9806451612903225
0.9211820448733626,0.9538461538461539
0.977702167415936,0.986784140969163
0.9559112197162899,0.9743589743589743
0.9757661063776366,0.9795918367346939
0.9713004176113818,0.9830508474576272
0.9687912093788099,0.9815950920245399
0.9658008685328585,0.9798657718120806
0.9502733228857497,0.958904109589041
0.9517545284905298,0.9715639810426541
0.9686391926502761,0.9815950920245399
0.9713004176113818,0.9830508474576272
0.9173176373893104,0.9333333333333333
0.9716262968913001,0.9832402234636871
0.977421864143982,0.9866666666666667
0.9416093307194421,0.9657142857142857
0.968298703593342,0.977859778597786
0.9181573727024231,0.9506172839506173
0.9736071380988617,0.9844559585492227
0.8070557274927981,0.8571428571428571
0.9789702561962768,0.9822485207100592
0.9731506030668899,0.9841269841269841
0.9545018983946276,0.9681528662420382
0.9065379417665501,0.9454545454545454
0.9427781070492712,0.967032967032967
0.9210589320522863,0.9361702127659575
0.9697770291819574,0.9822485207100592
0.948817232064567,0.9577464788732394
0.9211506631805882,0.9541984732824428
0.9581282631934457,0.975609756097561
0.9387453813833792,0.9640718562874252
0.9629257778548402,0.9690721649484536
0.9730376770503931,0.9841269841269841
0.9508075549031001,0.9710144927536232
0.8915993127600096,0.9142857142857143
0.9780655095162186,0.9813664596273292
0.9793594660372489,0.9877551020408163
0.8625543921492272,0.9152542372881356
0.9543987274744469,0.9730941704035875
0.858384358007971,0.9183673469387755
0.9551190479308641,0.9739130434782609
0.9757661063776366,0.9795918367346939
0.9510492312311078,0.9661016949152542
0.9438872047706457,0.9538461538461539
0.9699355294285463,0.9747899159663865
0.9746768017625027,0.9850746268656716
0.7825422900366437,0.8421052631578947
0.9086549610666288,0.926829268292683
0.9730122755031687,0.9822485207100592
0.9744175998207444,0.9849246231155779
0.9525618205602057,0.9724770642201835
0.537284965911771,0.7272727272727273
0.951648768397617,0.96
0.9098583731295368,0.9454545454545454
0.9671089564524334,0.9724770642201835
0.9496952283401919,0.970873786407767
0.8818648751540658,0.9314285714285714
0.9662626947742173,0.9801324503311258
0.855526185871245,0.8888888888888888
0.9802729554586226,0.9883268482490273
0.9204471612411418,0.953307392996109
0.8867420693310863,0.9343065693430657
0.951648768397617,0.96
0.9517790088292347,0.9767441860465116
0.9355856704595862,0.9622641509433962
0.9704907832745403,0.9826589595375722
0.9158712652900951,0.9508196721311475
0.9607590505097869,0.9770992366412213
0.7506238537503395,0.8235294117647058
0.9718693806790235,0.9763779527559056
0.9629257778548402,0.9690721649484536
0.9757553941589581,0.9856459330143541
0.917270165681956,0.951417004048583
0.9244754047211334,0.9387755102040817
0.9581282631934457,0.975609756097561
0.9641384561775734,0.9790209790209791
0.9727458882679317,0.9770992366412213
0.9629257778548402,0.9690721649484536
0.9109878979589591,0.9479768786127167
0.9809339541107623,0.9886792452830189
0.946601955636789,0.9685863874345549
0.940028651976138,0.9655172413793104
0.9746768017625027,0.9850746268656716
0.9379042798634869,0.9491525423728814
0.9132027013286009,0.9302325581395349
0.9139380826742277,0.9497206703910615
0.9678317907712601,0.9811320754716981
0.8878063580867973,0.9344978165938864
0.8666415730847504,0.896551724137931
0.8601230582482446,0.918918918918919
0.9728589922347468,0.983957219251337
0.9679915888760875,0.9811320754716981
0.9364058022640079,0.9627329192546584
0.9429430867895727,0.9664804469273743
0.940028651976138,0.9655172413793104
0.8915993127600096,0.9142857142857143
0.9516433313522539,0.9719626168224299
0.9278982724420874,0.958904109589041
0.8597979215668374,0.918918918918919
0.9699183976270886,0.9822485207100592
0.9428161760377307,0.9664804469273743
0.9592342544903782,0.9759036144578314
0.9427781070492712,0.967032967032967
0.9775014419286613,0.9866666666666667
0.9722563367002532,0.9836065573770492
0.9674122890261669,0.9808917197452229
0.9525618205602057,0.9724770642201835
0.9643362178005417,0.9790209790209791
0.9734360116242311,0.9842931937172775
0.9508075549031001,0.9710144927536232
0.9827106619079922,0.9853658536585366
0.9498195498040339,0.9704433497536946
0.9414765094539738,0.9657142857142857
0.8843946454355334,0.9090909090909091
0.9722563367002532,0.9836065573770492
0.9671498886054286,0.9806451612903225
0.8395406402343247,0.9032258064516129
0.9682406246501182,0.9813664596273292
0.8578928092681435,0.9230769230769231
0.9228998789658174,0.9547738693467337
0.9508075549031001,0.9710144927536232
0.8282477531331041,0.9090909090909091
0.9734360116242311,0.9842931937172775
0.977421864143982,0.9866666666666667
0.9414892886909385,0.9655172413793104
0.9646458712936792,0.9793103448275862
0.9210589320522863,0.9361702127659575
0.9420254600938036,0.9523809523809523
0.971500344915838,0.9832402234636871
0.9379849061106765,0.9636363636363636
0.9498195498040339,0.9704433497536946
0.9244754047211334,0.9387755102040817
0.9409187708910836,0.9653179190751445
0.9713004176113818,0.9830508474576272
0.9643362178005417,0.9790209790209791
0.9355856704595862,0.9622641509433962
0.9132027013286009,0.9302325581395349
0.9762168381174828,0.9859154929577465
0.9379042798634869,0.9491525423728814
0.974256941979241,0.9847715736040609
0.9734360116242311,0.9842931937172775
0.9442172232848107,0.9672131147540983
0.9745194206018928,0.9849246231155779
0.8996731800781912,0.9414634146341463
0.9014843294013484,0.9426751592356688
0.92511503796024,0.9560975609756097
0.9766610394532391,0.9861751152073732
0.8771543937584647,0.9283582089552239
0.9487910164965856,0.9698492462311558
0.9234732618882052,0.9565217391304348
0.907991631614826,0.9461883408071748
0.933651069586263,0.9620253164556962
0.9448331706622498,0.9675675675675676
0.9731639665846171,0.9774436090225563
0.9414356817218077,0.9662921348314607
0.9772160520895917,0.9865470852017937
0.9594905896280143,0.9662921348314607
0.9701381722705915,0.9824561403508771
0.9427781070492712,0.967032967032967
0.9210589320522863,0.9361702127659575
0.9656187881844999,0.9798657718120806
0.9157103753711766,0.9523809523809523
0.9709669619572224,0.9828571428571429
0.855526185871245,0.8888888888888888
0.8658319375920626,0.9222797927461139
0.9036020036098448,0.9230769230769231
0.9630786123683069,0.9784172661870504
0.9400357170187866,0.9508196721311475
0.9394874134776129,0.9644970414201184
0.9041855376586054,0.941747572815534
0.9300159554918843,0.958904109589041
0.9775844335976849,0.9852216748768473
0.9600270133000369,0.975103734439834
0.9770383175028711,0.9806451612903225
0.974256941979241,0.9847715736040609
0.8662761893015548,0.9295774647887324
0.9537158440751238,0.9679144385026738
0.9517545284905298,0.9715639810426541
0.9304899483313593,0.9433962264150944
0.9818120847358062,0.9846153846153847
0.855526185871245,0.8888888888888888
0.9756631177112198,0.9856459330143541
0.9581282631934457,0.975609756097561
0.9758978044863993,0.985781990521327
0.9648830849339393,0.9685534591194969
0.7611606003349892,0.88
0.842362674378975,0.88
0.9768769734531283,0.9863013698630136
0.9506885335787997,0.9714285714285714
0.9210589320522863,0.9361702127659575
0.855526185871245,0.8888888888888888
0.9775014419286613,0.9866666666666667
